ID,Scenario,Transaction
Mistral-QR-Airbus16,"The company reduces share premium by 500 EUR.
   Effect: Negative

   ","
2024-04-01 * ""Reduce Share Premium""
  Equity:SharePremium -500 EUR
  Liabilities:NonCurrent:OtherLiabilities 500 EUR"
Mistral-QR-Airbus17,"The company reduces non-current deferred tax assets by 500 EUR.
   Effect: Negative

   ","
2024-04-01 * ""Reduce Non-current Deferred Tax Assets""
  Liabilities:NonCurrent:DeferredTaxAssets -500 EUR
  Liabilities:NonCurrent:DeferredTaxLiabilities 500 EUR"
Mistral-QR-Airbus18,"The company increases non-current deferred tax liabilities by 500 EUR.
   Effect: Positive

   ","
2024-04-01 * ""Increase Non-current Deferred Tax Liabilities""
  Liabilities:NonCurrent:DeferredTaxLiabilities 500 EUR
  Assets:NonCurrent:DeferredTaxAssets -500 EUR"
Mistral-QR-Airbus19,"The company reduces long-term financing liabilities by 500 EUR.
   Effect: Negative

   ","
2024-04-01 * ""Reduce Long-term Financing Liabilities""
  Liabilities:NonCurrent:LongTermFinancingLiabilities -500 EUR
  Assets:NonCurrent:OtherInvestmentsAndOtherLongTermFinancialAssets 500 EUR"
Mistral-QR-Airbus20,"The company increases long-term provisions by 500 EUR.
   Effect: Positive","
2024-04-01 * ""Increase Long-term Provisions""
  Liabilities:NonCurrent:Provisions 500 EUR
  Assets:NonCurrent:OtherAssets -500 EUR"
Mistral-QR-Bayer01,"The company uses 500 EUR in cash to repay current other financial liabilities.
Effect: Negative

","
2024-07-11 * ""Repay current other financial liabilities""
  Liabilities:Current:OtherFinancialLiabilities 500 EUR
  Assets:Current:CashAndCashEquivalents -500 EUR"
Mistral-QR-Bayer02,"The company purchases new inventory worth 200 EUR on credit, increasing the short-term debt.
Effect: Negative

","
2024-05-29 * ""Purchase of Inventory on Credit""
  Liabilities:Current:ShortTermDebt -200 EUR
  Assets:Current:Inventories 200 EUR"
Mistral-QR-Bayer03,"The company sells 1000 EUR of assets held for sale.
Effect: Positive

","
2024-07-11 * ""Sell assets held for sale""
  Assets:Current:AssetsHeldForSale -1000 EUR
  Assets:Current:CashAndCashEquivalents 1000 EUR"
Mistral-QR-Bayer04,"The company receives a 1000 EUR refund of income tax liabilities.
Effect: Positive

","
2024-07-11 * ""Refund of income tax liabilities""
  Liabilities:Current:IncomeTaxLiabilities -1000 EUR
  Assets:Current:CashAndCashEquivalents 1000 EUR"
Mistral-QR-Bayer05,"The company pays 1000 EUR of trade accounts payable.
Effect: Negative

","
2024-07-11 * ""Pay trade accounts payable""
  Liabilities:Current:TradeAccountsPayable -1000 EUR
  Assets:Current:CashAndCashEquivalents 1000 EUR"
Mistral-QR-Bayer06,"The company receives 1000 EUR of other receivables.
Effect: Positive

","
2024-07-11 * ""Receive other receivables""
  Liabilities:Current:OtherReceivables 1000 EUR
  Assets:Current:CashAndCashEquivalents -1000 EUR"
Mistral-QR-Bayer07,"The company pays 1000 EUR of other provisions.
Effect: Negative

","
2024-07-11 * ""Pay other provisions""
  Liabilities:Current:OtherProvisions -1000 EUR
  Assets:Current:CashAndCashEquivalents 1000 EUR"
Mistral-QR-Bayer08,"The company pays 1000 EUR of other liabilities.
Effect: Negative

","
2024-07-11 * ""Pay other liabilities""
  Liabilities:Current:OtherLiabilities -1000 EUR
  Assets:Current:CashAndCashEquivalents 1000 EUR"
Mistral-QR-Bayer09,"The company receives 1000 EUR of claims for income tax refunds.
Effect: Positive

","
2024-07-11 * ""Refund of claims for income tax refunds""
  Liabilities:Current:ClaimsForIncomeTaxRefunds 1000 EUR
  Assets:Current:CashAndCashEquivalents -1000 EUR"
Mistral-QR-Bayer10,"The company purchases 1000 EUR of other financial assets.
Effect: Positive

","
2024-07-11 * ""Purchase other financial assets""
  Assets:Current:OtherFinancialAssets 1000 EUR
  Liabilities:Current:CashAndCashEquivalents -1000 EUR"
Mistral-QR-Bayer11,"The company pays 1000 EUR of contract liabilities.
Effect: Negative

","
2024-07-11 * ""Pay contract liabilities""
  Liabilities:Current:ContractLiabilities -1000 EUR
  Assets:Current:CashAndCashEquivalents 1000 EUR"
Mistral-QR-Bayer12,"The company receives 1000 EUR of trade accounts receivable.
Effect: Positive

","
2024-07-11 * ""Receive trade accounts receivable""
  Liabilities:Current:TradeAccountsReceivable 1000 EUR
  Assets:Current:CashAndCashEquivalents -1000 EUR"
Mistral-QR-Bayer13,"The company pays 1000 EUR of financial liabilities.
Effect: Negative

","
2024-07-11 * ""Pay financial liabilities""
  Liabilities:Current:FinancialLiabilities -1000 EUR
  Assets:Current:CashAndCashEquivalents 1000 EUR"
Mistral-QR-Bayer14,"The company pays 1000 EUR of income tax liabilities.
Effect: Negative

","
2024-07-11 * ""Pay income tax liabilities""
  Liabilities:Current:IncomeTaxLiabilities -1000 EUR
  Assets:Current:CashAndCashEquivalents 1000 EUR"
Mistral-QR-Bayer15,"The company pays 1000 EUR of other financial liabilities.
Effect: Negative

","
2024-07-11 * ""Pay other financial liabilities""
  Liabilities:Current:OtherFinancialLiabilities -1000 EUR
  Assets:Current:CashAndCashEquivalents 1000 EUR"
Mistral-QR-Bayer16,"The company receives 1000 EUR of other receivables.
Effect: Positive

","
2024-07-11 * ""Receive other receivables""
  Liabilities:Current:OtherReceivables 1000 EUR
  Assets:Current:CashAndCashEquivalents -1000 EUR"
Mistral-QR-Bayer17,"The company pays 1000 EUR of other provisions.
Effect: Negative

","
2024-07-11 * ""Pay other provisions""
  Liabilities:Current:OtherProvisions -1000 EUR
  Assets:Current:CashAndCashEquivalents 1000 EUR"
Mistral-QR-Bayer18,"The company pays 1000 EUR of other liabilities.
Effect: Negative

","
2024-07-11 * ""Pay other liabilities""
  Liabilities:Current:OtherLiabilities -1000 EUR
  Assets:Current:CashAndCashEquivalents 1000 EUR"
Mistral-QR-Bayer19,"The company pays 1000 EUR of refund liabilities.
Effect: Negative

","
2024-07-11 * ""Pay refund liabilities""
  Liabilities:Current:RefundLiabilities -1000 EUR
  Assets:Current:CashAndCashEquivalents 1000 EUR"
Mistral-QR-Bayer20,"The company receives 1000 EUR of other receivables.
Effect: Positive","
2024-07-11 * ""Receive other receivables""
  Liabilities:Current:OtherReceivables 1000 EUR
  Assets:Current:CashAndCashEquivalents -1000 EUR"
Mistral-QR-Deutsche_Telekom01,"The company uses 1000 EUR in cash to repay current other financial liabilities.
Effect: Negative

","
2024-07-11 * ""Repay current other financial liabilities""
  Liabilities:Current:OtherFinancialLiabilities 1000 EUR
  Assets:Current:CashAndCashEquivalents -1000 EUR"
Mistral-QR-Deutsche_Telekom02,"The company purchases new inventory worth 500 EUR on credit, increasing the short-term debt.
Effect: Negative

","
2024-07-11 * ""Purchase of Inventory on Credit""
  Liabilities:Current:ShortTermDebt -500 EUR
  Assets:Current:Inventories 500 EUR"
Mistral-QR-Deutsche_Telekom03,"The company sells 1000 EUR of current receivables to a third party at a discount of 5%.
Effect: Negative

","
2024-07-11 * ""Sell current receivables at a discount""
  Liabilities:Current:OtherLiabilities 950 EUR
  Assets:Current:CashAndCashEquivalents 950 EUR"
Mistral-QR-Deutsche_Telekom04,"The company pays 500 EUR of current liabilities earlier than due.
Effect: Negative

","
2024-07-11 * ""Pay current liabilities early""
  Liabilities:Current:TradeAndOtherPayables -500 EUR
  Assets:Current:CashAndCashEquivalents -500 EUR"
Mistral-QR-Deutsche_Telekom05,"The company receives a 500 EUR cash advance from suppliers.
Effect: Positive

","
2024-07-11 * ""Receive cash advance from suppliers""
  Liabilities:Current:OtherLiabilities -500 EUR
  Assets:Current:CashAndCashEquivalents 500 EUR"
Mistral-QR-Deutsche_Telekom06,"The company purchases 500 EUR of inventory on cash.
Effect: Positive

","
2024-07-11 * ""Purchase of Inventory on cash""
  Assets:Current:Inventories 500 EUR
  Assets:Current:CashAndCashEquivalents -500 EUR"
Mistral-QR-Deutsche_Telekom07,"The company sells 500 EUR of inventory on cash.
Effect: Negative

","
2024-07-11 * ""Sell inventory on cash""
  Assets:Current:Inventories -500 EUR
  Assets:Current:CashAndCashEquivalents 500 EUR"
Mistral-QR-Deutsche_Telekom08,"The company receives 1000 EUR of trade receivables from a customer.
Effect: Positive

","
2024-07-11 * ""Receive trade receivables from a customer""
  Liabilities:Current:TradeReceivables -1000 EUR
  Assets:Current:CashAndCashEquivalents 1000 EUR"
Mistral-QR-Deutsche_Telekom09,"The company pays 1000 EUR of trade payables later than due.
Effect: Positive

","
2024-07-11 * ""Pay trade payables later than due""
  Liabilities:Current:TradePayables 1000 EUR
  Assets:Current:CashAndCashEquivalents -1000 EUR"
Mistral-QR-Deutsche_Telekom10,"The company pays 500 EUR of current liabilities later than due.
Effect: Positive

","
2024-07-11 * ""Pay current liabilities later than due""
  Liabilities:Current:TradeAndOtherPayables 500 EUR
  Assets:Current:CashAndCashEquivalents -500 EUR"
Mistral-QR-Deutsche_Telekom11,"The company receives a 500 EUR cash dividend from an investment.
Effect: Positive

","
2024-07-11 * ""Receive cash dividend from an investment""
  Liabilities:Current:OtherLiabilities -500 EUR
  Assets:Current:CashAndCashEquivalents 500 EUR"
Mistral-QR-Deutsche_Telekom12,"The company invests 1000 EUR in marketable securities.
Effect: Negative

","
2024-07-11 * ""Invest in marketable securities""
  Assets:Current:OtherFinancialAssets -1000 EUR
  Assets:Current:CashAndCashEquivalents -1000 EUR"
Mistral-QR-Deutsche_Telekom13,"The company sells 1000 EUR of marketable securities.
Effect: Positive

","
2024-07-11 * ""Sell marketable securities""
  Assets:Current:OtherFinancialAssets 1000 EUR
  Assets:Current:CashAndCashEquivalents 1000 EUR"
Mistral-QR-Deutsche_Telekom14,"The company writes off 500 EUR of current receivables as uncollectible.
Effect: Negative

","
2024-07-11 * ""Write off current receivables as uncollectible""
  Liabilities:Current:OtherLiabilities 500 EUR
  Assets:Current:CashAndCashEquivalents -500 EUR"
Mistral-QR-Deutsche_Telekom15,"The company writes off 500 EUR of current liabilities as uncollectible.
Effect: Positive

","
2024-07-11 * ""Write off current liabilities as uncollectible""
  Liabilities:Current:OtherLiabilities -500 EUR
  Assets:Current:CashAndCashEquivalents 500 EUR"
Mistral-QR-Deutsche_Telekom16,"The company increases the provision for bad debts by 500 EUR.
Effect: Negative

","
2024-07-11 * ""Increase provision for bad debts""
  Liabilities:Current:OtherProvisions 500 EUR
  Assets:Current:CashAndCashEquivalents -500 EUR"
Mistral-QR-Deutsche_Telekom17,"The company decreases the provision for bad debts by 500 EUR.
Effect: Positive

","
2024-07-11 * ""Decrease provision for bad debts""
  Liabilities:Current:OtherProvisions -500 EUR
  Assets:Current:CashAndCashEquivalents 500 EUR"
Mistral-QR-Deutsche_Telekom18,"The company increases the provision for income taxes by 500 EUR.
Effect: Negative

","
2024-07-11 * ""Increase provision for income taxes""
  Liabilities:Current:IncomeTaxLiabilities 500 EUR
  Assets:Current:CashAndCashEquivalents -500 EUR"
Mistral-QR-Deutsche_Telekom19,"The company decreases the provision for income taxes by 500 EUR.
Effect: Positive

","
2024-07-11 * ""Decrease provision for income taxes""
  Liabilities:Current:IncomeTaxLiabilities -500 EUR
  Assets:Current:CashAndCashEquivalents 500 EUR"
Mistral-QR-Deutsche_Telekom20,"The company increases the provision for pensions and other employee benefits by 500 EUR.
Effect: Negative

Please do not start auditing until I say 'Audit!'. Instead, you may only return the output message 'Processed - Waiting for next input.' You may not add any extra information or confirmations. You are not allowed to repeat the rules given to you.","
2024-07-11 * ""Increase provision for pensions and other employee benefits""
  Liabilities:NonCurrent:ProvisionsForPensionsAndOtherEmployeeBenefits 500 EUR
  Assets:Current:CashAndCashEquivalents -500 EUR"
Mistral-QR-Mercedes-Benz01,"The company uses 1000 EUR in cash to repay current other financial liabilities.
   Effect: Negative

   ","
2024-07-11 * ""Repay current other financial liabilities""
  Liabilities:Current:OtherFinancialLiabilities -1000 EUR
  Assets:Current:CashAndCashEquivalents 1000 EUR"
Mistral-QR-Mercedes-Benz02,"The company purchases new inventory worth 500 EUR on credit, increasing the short-term debt.
   Effect: Negative

   ","
2024-07-11 * ""Purchase of Inventory on Credit""
  Liabilities:Current:ShortTermDebt -500 EUR
  Assets:Current:Inventories 500 EUR"
Mistral-QR-Mercedes-Benz03,"The company sells 1000 EUR of assets held for sale.
   Effect: Positive

   ","
2024-07-11 * ""Sale of Assets Held for Sale""
  Assets:Current:AssetsHeldForSale -1000 EUR
  Assets:Current:CashAndCashEquivalents 1000 EUR"
Mistral-QR-Mercedes-Benz04,"The company reduces trade receivables by 500 EUR.
   Effect: Positive

   ","
2024-07-11 * ""Reduce Trade Receivables""
  Liabilities:Current:TradeReceivables -500 EUR
  Assets:Current:CashAndCashEquivalents 500 EUR"
Mistral-QR-Mercedes-Benz05,"The company increases trade payables by 500 EUR.
   Effect: Positive

   ","
2024-07-11 * ""Increase Trade Payables""
  Liabilities:Current:TradePayables 500 EUR
  Assets:Current:CashAndCashEquivalents -500 EUR"
Mistral-QR-Mercedes-Benz06,"The company reduces other liabilities by 500 EUR.
   Effect: Positive

   ","
2024-07-11 * ""Reduce Other Liabilities""
  Liabilities:Current:OtherLiabilities -500 EUR
  Assets:Current:CashAndCashEquivalents 500 EUR"
Mistral-QR-Mercedes-Benz07,"The company increases other financial liabilities by 500 EUR.
   Effect: Negative

   ","
2024-07-11 * ""Increase Other Financial Liabilities""
  Liabilities:Current:OtherFinancialLiabilities 500 EUR
  Assets:Current:CashAndCashEquivalents -500 EUR"
Mistral-QR-Mercedes-Benz08,"The company reduces deferred income by 500 EUR.
   Effect: Positive

   ","
2024-07-11 * ""Reduce Deferred Income""
  Liabilities:Current:DeferredIncome -500 EUR
  Assets:Current:CashAndCashEquivalents 500 EUR"
Mistral-QR-Mercedes-Benz09,"The company increases equipment on operating leases by 500 EUR.
   Effect: Negative

   ","
2024-07-11 * ""Increase Equipment on Operating Leases""
  Assets:NonCurrent:EquipmentOnOperatingLeases 500 EUR
  Liabilities:NonCurrent:FinancingLiabilities -500 EUR"
Mistral-QR-Mercedes-Benz10,"The company reduces intangible assets by 500 EUR.
   Effect: Positive

   ","
2024-07-11 * ""Reduce Intangible Assets""
  Assets:NonCurrent:Intangible -500 EUR
  Assets:NonCurrent:CashAndCashEquivalents 500 EUR"
Mistral-QR-Mercedes-Benz11,"The company increases marketable debt securities by 500 EUR.
   Effect: Positive

   ","
2024-07-11 * ""Increase Marketable Debt Securities""
  Assets:Current:MarketableDebtSecurities 500 EUR
  Liabilities:Current:FinancingLiabilities -500 EUR"
Mistral-QR-Mercedes-Benz12,"The company reduces other assets by 500 EUR.
   Effect: Positive

   ","
2024-07-11 * ""Reduce Other Assets""
  Assets:Current:OtherAssets -500 EUR
  Assets:Current:CashAndCashEquivalents 500 EUR"
Mistral-QR-Mercedes-Benz13,"The company increases other financial assets by 500 EUR.
   Effect: Positive

   ","
2024-07-11 * ""Increase Other Financial Assets""
  Assets:Current:OtherFinancialAssets 500 EUR
  Liabilities:Current:FinancingLiabilities -500 EUR"
Mistral-QR-Mercedes-Benz14,"The company reduces receivables from financial services by 500 EUR.
   Effect: Positive

   ","
2024-07-11 * ""Reduce Receivables from Financial Services""
  Liabilities:Current:ReceivablesFromFinancialServices -500 EUR
  Assets:Current:CashAndCashEquivalents 500 EUR"
Mistral-QR-Mercedes-Benz15,"The company increases financing liabilities by 500 EUR.
   Effect: Negative

   ","
2024-07-11 * ""Increase Financing Liabilities""
  Liabilities:Current:FinancingLiabilities 500 EUR
  Assets:Current:CashAndCashEquivalents -500 EUR"
Mistral-QR-Mercedes-Benz16,"The company reduces non-current other financial liabilities by 500 EUR.
   Effect: Positive

   ","
2024-07-11 * ""Reduce Non-current Other Financial Liabilities""
  Liabilities:NonCurrent:OtherFinancialLiabilities -500 EUR
  Assets:NonCurrent:CashAndCashEquivalents 500 EUR"
Mistral-QR-Mercedes-Benz17,"The company increases non-current other liabilities by 500 EUR.
   Effect: Negative

   ","
2024-07-11 * ""Increase Non-current Other Liabilities""
  Liabilities:NonCurrent:OtherLiabilities 500 EUR
  Assets:NonCurrent:CashAndCashEquivalents -500 EUR"
